RowId,ItemId,ChestId,Min,Max,Probability
3442,12424,226,1,1,10.38
3443,11281,226,1,1,7.27
3444,12426,226,1,1,9.54
3445,11268,226,1,1,7.47
3446,11270,226,1,1,7.4
3447,12419,227,1,1,9.4
3448,12429,227,1,1,9.68
3449,12431,227,1,1,9.19
3450,12433,227,1,1,10.31
3451,11296,227,1,1,3.19
3452,12425,227,1,1,11.29
3453,11297,227,1,1,3.61
3454,12417,227,1,1,9.47
3455,11273,227,1,1,4.03
3456,12423,227,1,1,10.38
3457,11300,227,1,1,3.26
3458,12435,227,1,1,10.06
3459,11276,227,1,1,3.61
3460,12427,227,1,1,9.78
3461,11274,227,1,1,3.54
3462,11299,227,1,1,2.95
3463,11295,227,1,1,3.23
3464,12421,227,1,1,10.45
3465,11278,227,1,1,3.82
3466,11298,227,1,1,3.89
3467,11279,227,1,1,3.79
3468,11275,227,1,1,3.79
3469,11294,227,1,1,3.68
3470,11277,227,1,1,3.44
3471,11256,228,1,1,6.62
3472,12434,228,1,1,10.6
3473,11261,228,1,1,5.59
3474,12428,228,1,1,11.07
3475,20404,228,1,1,6.55
3476,12432,228,1,1,9.61
3477,11255,228,1,1,6.87
3478,12416,228,1,1,10
3479,11263,228,1,1,6.62
3480,11260,228,1,1,6.69
3481,11253,228,1,1,6.65
3482,12426,228,1,1,8.72
3483,11257,228,1,1,6.19
3484,11258,228,1,1,7.65
3485,11259,228,1,1,6.48
3486,12424,228,1,1,10.71
3487,12422,228,1,1,10.11
3488,11254,228,1,1,6.55
3489,12420,228,1,1,9.54
3490,11262,228,1,1,7.12
3491,11264,228,1,1,7.15
3492,12430,228,1,1,9.86
3493,12418,228,1,1,9.79
3494,20405,228,1,1,6.9
3495,38484,228,1,1,6.37
3496,11256,229,1,1,6.88
3497,11295,229,1,1,6.68
3498,38648,229,1,1,26.07
3499,11261,229,1,1,6.86
3500,11298,229,1,1,7.01
3501,11297,229,1,1,6.46
3502,38649,229,1,1,25.3
3503,11262,229,1,1,6.31
3504,11300,229,1,1,6.77
3505,20405,229,1,1,6.53
3506,11299,229,1,1,7.42
3507,11254,229,1,1,6.24
3508,11278,229,1,1,7.22
3509,11253,229,1,1,6.53
3510,11258,229,1,1,6.55
3511,11273,229,1,1,6.79
3512,38484,229,1,1,6.35
3513,11296,229,1,1,7.36
3514,11255,229,1,1,7.07
3515,11260,229,1,1,6.59
3516,11276,229,1,1,7.29
3517,11279,229,1,1,7.29
3518,11294,229,1,1,7.75
3519,11264,229,1,1,6.5
3520,11274,229,1,1,7.62
3521,11277,229,1,1,7.14
3522,11257,229,1,1,6.77
3523,11259,229,1,1,7.34
3524,11263,229,1,1,6.85
3525,12049,229,1,1,5.17
3526,11275,229,1,1,7.2
3527,20404,229,1,1,6.62
3528,12455,230,1,1,9.99
3529,11358,230,1,1,3.81
3530,12447,230,1,1,11.7
3531,12437,230,1,1,8.94
3532,11361,230,1,1,3.81
3533,12451,230,1,1,9.7
3534,12453,230,1,1,9.99
3535,11359,230,1,1,3.62
3536,12441,230,1,1,8.37
3537,11363,230,1,1,3.81
3538,12439,230,1,1,9.8
3539,12449,230,1,1,10.56
3540,12445,230,1,1,9.61
3541,12443,230,1,1,11.32
3542,11362,230,1,1,2.95
3543,11360,230,1,1,3.24
3544,11357,230,1,1,2.76
3545,11341,231,1,1,3.02
3546,12440,231,1,1,9.91
3547,12442,231,1,1,10.58
3548,12446,231,1,1,9.72
3549,11340,231,1,1,3.88
3550,11338,231,1,1,4.37
3551,12444,231,1,1,9.11
3552,12454,231,1,1,8.55
3553,11326,231,1,1,3.26
3554,11323,231,1,1,3.63
3555,12452,231,1,1,9.11
3556,11322,231,1,1,3.88
3557,12436,231,1,1,10.71
3558,12448,231,1,1,10.65
3559,12438,231,1,1,10.71
3560,12450,231,1,1,10.95
3561,11328,231,1,1,3.14
3562,11336,231,1,1,3.02
3563,11324,231,1,1,3.57
3564,11337,231,1,1,3.02
3565,11325,231,1,1,3.82
3566,11342,231,1,1,2.83
3567,11327,231,1,1,2.65
3568,11339,231,1,1,3.57
3569,12447,232,1,1,10
3570,12441,232,1,1,10.4
3571,12453,232,1,1,9.08
3572,11332,232,1,1,3.57
3573,12449,232,1,1,10.17
3574,12451,232,1,1,9.86
3575,11334,232,1,1,3.43
3576,11352,232,1,1,3.81
3577,11356,232,1,1,3.26
3578,12455,232,1,1,11.12
3579,11335,232,1,1,3.3
3580,12445,232,1,1,9.32
3581,12443,232,1,1,10.4
3582,11331,232,1,1,3.43
3583,11353,232,1,1,2.89
3584,11329,232,1,1,4.59
3585,12437,232,1,1,10.06
3586,12439,232,1,1,9.59
3587,11350,232,1,1,3.03
3588,11355,232,1,1,3.64
3589,11330,232,1,1,3.54
3590,11351,232,1,1,3.43
3591,11354,232,1,1,3.33
3592,11333,232,1,1,3.37
3593,11315,233,1,1,6.97
3594,12446,233,1,1,10.88
3595,12452,233,1,1,9.96
3596,38485,233,1,1,6.68
3597,12454,233,1,1,9.21
3598,11312,233,1,1,6.22
3599,20407,233,1,1,6.85
3600,11313,233,1,1,7.83
3601,20406,233,1,1,5.76
3602,11318,233,1,1,6.85
3603,11317,233,1,1,6.91
3604,12436,233,1,1,9.56
3605,12442,233,1,1,8.92
3606,12438,233,1,1,10.71
3607,12440,233,1,1,11.46
3608,11316,233,1,1,6.22
3609,11310,233,1,1,6.56
3610,11320,233,1,1,6.62
3611,11314,233,1,1,6.56
3612,11311,233,1,1,6.85
3613,12450,233,1,1,9.67
3614,11309,233,1,1,6.74
3615,12448,233,1,1,9.1
3616,12444,233,1,1,10.54
3617,11319,233,1,1,6.39
3618,11360,234,1,1,8.03
3619,12453,234,1,1,10.42
3620,12441,234,1,1,9.44
3621,12447,234,1,1,10.2
3622,11361,234,1,1,7.02
3623,12443,234,1,1,10.62
3624,11363,234,1,1,7.12
3625,12439,234,1,1,9.59
3626,12445,234,1,1,10.5
3627,12449,234,1,1,10.28
3628,11359,234,1,1,8.44
3629,11362,234,1,1,6.12
3630,12451,234,1,1,9.91
3631,12455,234,1,1,10.18
3632,11357,234,1,1,7.81
3633,12437,234,1,1,8.86
3634,11358,234,1,1,7.22
3635,11339,235,1,1,7.25
3636,12440,235,1,1,10.37
3637,11326,235,1,1,6.73
3638,11341,235,1,1,6.71
3639,12450,235,1,1,9.28
3640,11327,235,1,1,7.75
3641,12436,235,1,1,10.15
3642,11342,235,1,1,6.95
3643,12452,235,1,1,10.3
3644,12444,235,1,1,10.06
3645,12448,235,1,1,10.56
3646,11325,235,1,1,6.95
3647,12446,235,1,1,10.39
3648,11337,235,1,1,7.16
3649,12442,235,1,1,9.93
3650,12438,235,1,1,9.6
3651,11323,235,1,1,7.51
3652,11340,235,1,1,6.93
3653,11338,235,1,1,7.38
3654,11322,235,1,1,7.21
3655,12454,235,1,1,9.36
3656,11328,235,1,1,7.45
3657,11324,235,1,1,6.77
3658,11336,235,1,1,7.25
3659,20406,236,1,1,7.25
3660,11353,236,1,1,7.51
3661,11331,236,1,1,7.27
3662,11313,236,1,1,6.25
3663,11311,236,1,1,6.44
3664,11355,236,1,1,6.87
3665,11314,236,1,1,7.61
3666,11330,236,1,1,7.89
3667,11332,236,1,1,6.77
3668,11318,236,1,1,7.06
3669,11351,236,1,1,6.61
3670,11317,236,1,1,6.47
3671,11309,236,1,1,6.3
3672,11334,236,1,1,6.73
3673,12057,236,1,1,5.35
3674,20407,236,1,1,6.35
3675,11312,236,1,1,6.28
3676,11329,236,1,1,7.37
3677,38485,236,1,1,6.61
3678,11350,236,1,1,7.23
3679,11320,236,1,1,7.49
3680,11356,236,1,1,6.87
3681,11333,236,1,1,7.13
3682,11335,236,1,1,7.42
3683,11352,236,1,1,7.06
3684,11316,236,1,1,6.23
3685,11319,236,1,1,6.54
3686,11310,236,1,1,6.75
3687,11315,236,1,1,6.39
3688,11354,236,1,1,7.27
3689,12465,237,1,1,9.48
3690,12461,237,1,1,10.98
3691,12471,237,1,1,10.68
3692,12463,237,1,1,9.88
3693,11413,237,1,1,3.99
3694,12473,237,1,1,9.78
3695,11419,237,1,1,3.49
3696,12459,237,1,1,9.58
3697,12467,237,1,1,8.88
3698,12469,237,1,1,10.58
3699,12457,237,1,1,10.28
3700,11418,237,1,1,3.19
3701,12475,237,1,1,9.88
3702,11417,237,1,1,3.29
3703,11416,237,1,1,3.79
3704,11415,237,1,1,2.69
3705,11414,237,1,1,3.09
3706,11381,238,1,1,4.05
3707,12470,238,1,1,9.05
3708,11378,238,1,1,5
3709,12460,238,1,1,9.05
3710,11394,238,1,1,2.84
3711,12472,238,1,1,10.68
3712,11383,238,1,1,4.32
3713,12458,238,1,1,9.86
3714,11380,238,1,1,4.05
3715,12474,238,1,1,9.73
3716,12462,238,1,1,10.27
3717,12456,238,1,1,9.73
3718,11398,238,1,1,3.92
3719,12466,238,1,1,9.86
3720,11395,238,1,1,3.65
3721,12468,238,1,1,10.81
3722,11393,238,1,1,3.38
3723,11397,238,1,1,4.32
3724,11392,238,1,1,3.51
3725,11384,238,1,1,2.7
3726,11396,238,1,1,2.3
3727,11379,238,1,1,4.19
3728,12464,238,1,1,10.95
3729,11382,238,1,1,3.51
3730,12471,239,1,1,10.72
3731,12473,239,1,1,8.96
3732,11390,239,1,1,3.22
3733,12459,239,1,1,10.11
3734,12475,239,1,1,9.04
3735,11389,239,1,1,3.29
3736,12461,239,1,1,9.42
3737,12463,239,1,1,10.03
3738,11406,239,1,1,2.99
3739,12469,239,1,1,11.56
3740,12467,239,1,1,10.34
3741,12465,239,1,1,10.64
3742,11409,239,1,1,3.91
3743,11385,239,1,1,3.06
3744,11388,239,1,1,3.37
3745,12457,239,1,1,9.19
3746,11387,239,1,1,3.29
3747,11411,239,1,1,3.52
3748,11391,239,1,1,5.36
3749,11408,239,1,1,4.52
3750,11386,239,1,1,3.22
3751,11410,239,1,1,3.6
3752,11407,239,1,1,3.14
3753,11412,239,1,1,3.83
3754,20425,240,1,1,5.71
3755,12472,240,1,1,10.46
3756,11371,240,1,1,7.13
3757,12464,240,1,1,10.46
3758,11365,240,1,1,5.07
3759,12468,240,1,1,8.24
3760,11369,240,1,1,7.45
3761,12466,240,1,1,9.83
3762,11374,240,1,1,6.97
3763,12470,240,1,1,9.35
3764,11370,240,1,1,7.45
3765,12462,240,1,1,10.78
3766,11368,240,1,1,7.77
3767,12458,240,1,1,9.51
3768,12460,240,1,1,10.78
3769,11367,240,1,1,6.02
3770,11375,240,1,1,6.66
3771,11372,240,1,1,7.61
3772,12456,240,1,1,10.62
3773,11376,240,1,1,6.5
3774,12474,240,1,1,9.98
3775,11373,240,1,1,5.71
3776,20424,240,1,1,7.61
3777,11366,240,1,1,5.23
3778,38712,240,1,1,7.13
3779,11415,241,1,1,6.27
3780,12467,241,1,1,10.27
3781,12465,241,1,1,10
3782,12463,241,1,1,10.7
3783,12461,241,1,1,8.76
3784,12469,241,1,1,8.7
3785,11419,241,1,1,7.46
3786,12473,241,1,1,10.81
3787,11417,241,1,1,6.54
3788,12475,241,1,1,9.73
3789,12471,241,1,1,10.49
3790,11413,241,1,1,7.24
3791,11418,241,1,1,7.14
3792,11414,241,1,1,6.54
3793,12457,241,1,1,10.43
3794,12459,241,1,1,10.11
3795,11416,241,1,1,7.73
3796,11380,242,1,1,8.08
3797,12466,242,1,1,10.29
3798,11382,242,1,1,7.75
3799,11395,242,1,1,6.14
3800,12464,242,1,1,10.18
3801,11384,242,1,1,7
3802,11379,242,1,1,8.4
3803,12474,242,1,1,9.48
3804,11378,242,1,1,7.27
3805,12462,242,1,1,10.72
3806,12456,242,1,1,10.93
3807,12468,242,1,1,10.02
3808,11396,242,1,1,6.62
3809,11392,242,1,1,7.16
3810,12460,242,1,1,9.75
3811,11381,242,1,1,5.44
3812,11398,242,1,1,7.16
3813,12472,242,1,1,8.99
3814,11393,242,1,1,7.81
3815,12458,242,1,1,9.91
3816,11394,242,1,1,7.05
3817,11383,242,1,1,6.95
3818,11397,242,1,1,7.16
3819,12470,242,1,1,9.75
3820,11373,243,1,1,6.33
3821,11390,243,1,1,6.45
3822,37433,243,1,1,23.84
3823,11374,243,1,1,7.17
3824,11408,243,1,1,7.71
3825,11371,243,1,1,6.33
3826,11368,243,1,1,7.11
3827,11369,243,1,1,5.91
3828,11412,243,1,1,6.51
3829,11365,243,1,1,6.39
3830,11388,243,1,1,6.27
3831,11389,243,1,1,7.47
3832,11370,243,1,1,6.57
3833,11386,243,1,1,7.65
3834,38712,243,1,1,7.11
3835,11387,243,1,1,7.47
3836,20424,243,1,1,5.68
3837,11411,243,1,1,7.47
3838,20425,243,1,1,6.87
3839,12053,243,1,1,4.72
3840,11372,243,1,1,6.87
3841,11375,243,1,1,6.33
3842,11367,243,1,1,7.23
3843,11385,243,1,1,7.11
3844,11406,243,1,1,6.87
3845,11410,243,1,1,7.77
3846,11391,243,1,1,6.63
3847,11376,243,1,1,7.47
3848,11366,243,1,1,6.63
3849,11409,243,1,1,7.71
3850,11407,243,1,1,6.93
3851,11419,244,1,1,7.09
3852,12463,244,1,1,8.49
3853,12467,244,1,1,9.72
3854,11416,244,1,1,7.62
3855,12473,244,1,1,10.68
3856,12475,244,1,1,9.19
3857,12457,244,1,1,11.82
3858,11417,244,1,1,6.57
3859,12459,244,1,1,9.11
3860,12471,244,1,1,10.07
3861,12469,244,1,1,11.12
3862,11414,244,1,1,7.27
3863,11415,244,1,1,6.65
3864,12465,244,1,1,8.93
3865,12461,244,1,1,10.86
3866,11418,244,1,1,7.88
3867,11413,244,1,1,6.13
3868,11414,245,1,1,3.54
3869,12459,245,1,1,9.6
3870,12457,245,1,1,11.62
3871,12461,245,1,1,8.08
3872,12467,245,1,1,11.11
3873,12469,245,1,1,8.59
3874,11416,245,1,1,3.03
3875,12473,245,1,1,9.09
3876,12475,245,1,1,13.13
3877,12465,245,1,1,10.1
3878,12463,245,1,1,11.11
3879,12471,245,1,1,7.58
3880,11415,245,1,1,3.54
3881,11413,245,1,1,5.05
3882,11419,245,1,1,4.55
3883,11418,245,1,1,2.02
3884,11417,245,1,1,2.53
3885,11384,246,1,1,2.52
3886,12468,246,1,1,7.55
3887,11398,246,1,1,3.02
3888,12456,246,1,1,10.07
3889,11395,246,1,1,5.54
3890,12464,246,1,1,10.74
3891,12472,246,1,1,9.73
3892,12458,246,1,1,9.9
3893,11379,246,1,1,3.02
3894,12470,246,1,1,9.9
3895,11383,246,1,1,4.53
3896,12466,246,1,1,11.24
3897,12462,246,1,1,11.07
3898,11381,246,1,1,4.53
3899,11392,246,1,1,4.19
3900,11393,246,1,1,4.53
3901,11380,246,1,1,3.02
3902,12474,246,1,1,10.23
3903,11397,246,1,1,2.52
3904,12460,246,1,1,9.56
3905,11394,246,1,1,3.36
3906,11382,246,1,1,2.35
3907,11378,246,1,1,2.68
3908,11396,246,1,1,2.85
3909,11394,247,1,1,7.41
3910,12470,247,1,1,8.32
3911,11392,247,1,1,7.78
3912,12456,247,1,1,9.86
3913,12460,247,1,1,10.94
3914,11397,247,1,1,7.23
3915,12466,247,1,1,10.13
3916,11383,247,1,1,6.87
3917,12462,247,1,1,9.86
3918,12464,247,1,1,9.95
3919,11396,247,1,1,6.15
3920,11382,247,1,1,6.78
3921,12474,247,1,1,9.95
3922,12468,247,1,1,10.94
3923,11380,247,1,1,8.05
3924,11381,247,1,1,7.32
3925,11379,247,1,1,7.5
3926,11378,247,1,1,5.97
3927,12458,247,1,1,9.86
3928,12472,247,1,1,10.22
3929,11393,247,1,1,7.5
3930,11384,247,1,1,7.32
3931,11398,247,1,1,7.14
3932,11395,247,1,1,6.96
3933,11386,248,1,1,3.14
3934,12461,248,1,1,7.97
3935,11390,248,1,1,4.59
3936,12475,248,1,1,10.87
3937,11411,248,1,1,4.83
3938,11410,248,1,1,4.11
3939,12465,248,1,1,9.66
3940,12463,248,1,1,12.56
3941,12473,248,1,1,12.08
3942,12459,248,1,1,7.25
3943,11406,248,1,1,2.17
3944,12469,248,1,1,10.63
3945,11407,248,1,1,3.62
3946,12457,248,1,1,7.97
3947,12471,248,1,1,10.87
3948,11388,248,1,1,4.59
3949,12467,248,1,1,10.14
3950,11385,248,1,1,2.9
3951,11389,248,1,1,2.9
3952,11391,248,1,1,5.07
3953,11409,248,1,1,3.86
3954,11408,248,1,1,2.9
3955,11387,248,1,1,2.9
3956,11412,248,1,1,1.93
3957,11370,249,1,1,8.75
3958,12468,249,1,1,9.55
3959,11373,249,1,1,6.1
3960,12472,249,1,1,11.14
3961,11372,249,1,1,7.43
3962,12456,249,1,1,9.02
3963,20425,249,1,1,5.57
3964,12462,249,1,1,11.14
3965,11375,249,1,1,6.1
3966,11366,249,1,1,6.9
3967,20424,249,1,1,7.43
3968,12470,249,1,1,7.43
3969,12466,249,1,1,10.88
3970,11371,249,1,1,7.43
3971,12458,249,1,1,11.14
3972,11365,249,1,1,6.63
3973,11367,249,1,1,7.69
3974,12474,249,1,1,10.34
3975,12460,249,1,1,9.55
3976,11368,249,1,1,5.57
3977,11369,249,1,1,5.04
3978,12464,249,1,1,9.81
3979,38712,249,1,1,6.63
3980,11374,249,1,1,4.77
3981,11376,249,1,1,7.96
3982,11367,250,1,1,7.44
3983,11410,250,1,1,6.96
3984,11372,250,1,1,6.86
3985,11407,250,1,1,7.63
3986,11368,250,1,1,5.82
3987,20425,250,1,1,5.91
3988,11406,250,1,1,7.82
3989,11369,250,1,1,5.43
3990,11366,250,1,1,6.58
3991,11412,250,1,1,8.48
3992,11373,250,1,1,7.34
3993,11386,250,1,1,7.63
3994,11370,250,1,1,6.58
3995,11409,250,1,1,7.63
3996,11365,250,1,1,6.39
3997,11387,250,1,1,6.01
3998,20424,250,1,1,7.63
3999,11389,250,1,1,8.1
4000,11411,250,1,1,5.53
4001,11408,250,1,1,7.63
4002,11388,250,1,1,5.72
4003,11371,250,1,1,5.82
4004,11375,250,1,1,6.86
4005,11391,250,1,1,7.91
4006,12052,250,1,1,3.72
4007,11374,250,1,1,8.39
4008,38712,250,1,1,6.67
4009,11390,250,1,1,6.77
4010,11385,250,1,1,6.2
4011,11376,250,1,1,6.29
4012,13217,251,1,1,9.63
4013,13214,251,1,1,8.02
4014,13222,251,1,1,10.16
4015,13218,251,1,1,10.16
4016,13205,251,1,1,11.23
4017,13209,251,1,1,8.56
4018,13183,251,1,1,3.74
4019,13221,251,1,1,12.83
4020,13210,251,1,1,10.7
4021,13177,251,1,1,5.88
4022,13165,251,1,1,2.14
4023,13206,251,1,1,10.16
4024,13213,251,1,1,8.56
4025,13201,251,1,1,3.21
4026,13171,251,1,1,4.81
4027,13189,251,1,1,2.67
4028,13195,251,1,1,1.6
4029,13219,252,1,1,10.49
4030,13199,252,1,1,2.08
4031,13203,252,1,1,9.4
4032,13179,252,1,1,3.44
4033,13215,252,1,1,10.67
4034,13204,252,1,1,9.22
4035,13207,252,1,1,10.76
4036,13191,252,1,1,4.34
4037,13211,252,1,1,11.21
4038,13208,252,1,1,9.86
4039,13216,252,1,1,10.04
4040,13161,252,1,1,4.07
4041,13212,252,1,1,9.31
4042,13173,252,1,1,3.16
4043,13220,252,1,1,9.04
4044,13187,252,1,1,3.07
4045,13181,252,1,1,3.8
4046,13167,252,1,1,3.98
4047,13193,252,1,1,4.61
4048,13175,252,1,1,2.98
4049,13163,252,1,1,3.71
4050,13185,252,1,1,4.16
4051,13169,252,1,1,2.53
4052,13197,252,1,1,2.89
4053,13189,253,1,1,8.77
4054,13217,253,1,1,10.32
4055,13213,253,1,1,9.91
4056,13177,253,1,1,6.74
4057,13210,253,1,1,9.04
4058,13214,253,1,1,10.59
4059,13222,253,1,1,9.64
4060,13206,253,1,1,10.32
4061,13209,253,1,1,9.78
4062,13205,253,1,1,10.25
4063,13165,253,1,1,8.02
4064,13183,253,1,1,6.54
4065,13201,253,1,1,7.28
4066,13195,253,1,1,5.73
4067,13218,253,1,1,10.79
4068,13171,253,1,1,7.01
4069,13221,253,1,1,9.37
4070,13179,254,1,1,7.01
4071,13219,254,1,1,10.79
4072,13193,254,1,1,8.63
4073,13220,254,1,1,10.79
4074,13175,254,1,1,7.42
4075,13208,254,1,1,10.11
4076,13161,254,1,1,7.01
4077,13215,254,1,1,9.78
4078,13163,254,1,1,7.42
4079,13211,254,1,1,11.13
4080,13204,254,1,1,9.71
4081,13173,254,1,1,6.74
4082,13207,254,1,1,10.11
4083,13199,254,1,1,6.88
4084,13197,254,1,1,7.75
4085,13185,254,1,1,6.34
4086,13216,254,1,1,8.43
4087,13191,254,1,1,6.68
4088,13203,254,1,1,9.1
4089,13212,254,1,1,10.05
4090,13169,254,1,1,6.47
4091,13187,254,1,1,8.29
4092,13181,254,1,1,6.41
4093,13167,254,1,1,6.95
4094,13209,255,1,1,7.8
4095,13168,255,1,1,4.01
4096,13217,255,1,1,10.55
4097,13198,255,1,1,4.59
4098,13218,255,1,1,12.5
4099,13174,255,1,1,3.33
4100,13205,255,1,1,10.09
4101,13194,255,1,1,3.44
4102,13210,255,1,1,10.32
4103,13222,255,1,1,7.45
4104,13206,255,1,1,10.78
4105,13213,255,1,1,11.93
4106,13164,255,1,1,3.9
4107,13214,255,1,1,8.26
4108,13176,255,1,1,2.98
4109,13186,255,1,1,3.1
4110,13180,255,1,1,2.87
4111,13188,255,1,1,3.78
4112,13221,255,1,1,10.32
4113,13170,255,1,1,3.78
4114,13182,255,1,1,2.87
4115,13192,255,1,1,3.33
4116,13162,255,1,1,2.18
4117,13200,255,1,1,2.87
4118,13212,256,1,1,9.78
4119,13219,256,1,1,8.86
4120,13215,256,1,1,8.86
4121,13208,256,1,1,10.3
4122,13204,256,1,1,11.02
4123,13216,256,1,1,9.47
4124,13203,256,1,1,10.09
4125,13220,256,1,1,10.4
4126,13207,256,1,1,11.43
4127,13211,256,1,1,9.78
4128,13192,257,1,1,6.19
4129,13164,257,1,1,7.48
4130,13162,257,1,1,7.77
4131,13200,257,1,1,8.42
4132,13194,257,1,1,7.55
4133,13188,257,1,1,5.76
4134,13176,257,1,1,6.83
4135,13182,257,1,1,6.62
4136,13170,257,1,1,7.48
4137,13186,257,1,1,7.55
4138,13198,257,1,1,7.05
4139,13283,257,1,1,4.53
4140,13168,257,1,1,7.63
4141,13174,257,1,1,6.33
4142,13180,257,1,1,7.34
4143,13171,258,1,1,7.41
4144,13221,258,1,1,10.22
4145,13183,258,1,1,6.98
4146,13205,258,1,1,9.03
4147,13201,258,1,1,7.24
4148,13218,258,1,1,10.82
4149,13214,258,1,1,10.31
4150,13195,258,1,1,6.73
4151,13206,258,1,1,9.71
4152,13210,258,1,1,10.82
4153,13222,258,1,1,9.8
4154,13177,258,1,1,8.09
4155,13189,258,1,1,7.58
4156,13209,258,1,1,9.37
4157,13217,258,1,1,9.88
4158,13213,258,1,1,10.05
4159,13165,258,1,1,6.13
4160,13209,259,1,1,12.29
4161,13206,259,1,1,9.22
4162,13213,259,1,1,11.73
4163,13195,259,1,1,3.07
4164,13218,259,1,1,7.54
4165,13217,259,1,1,10.34
4166,13189,259,1,1,4.75
4167,13171,259,1,1,3.91
4168,13210,259,1,1,8.66
4169,13221,259,1,1,9.78
4170,13222,259,1,1,11.45
4171,13165,259,1,1,3.63
4172,13205,259,1,1,8.38
4173,13183,259,1,1,5.03
4174,13214,259,1,1,10.61
4175,13177,259,1,1,1.68
4176,13201,259,1,1,1.68
4177,13208,260,1,1,10.69
4178,13207,260,1,1,10.08
4179,13211,260,1,1,9.68
4180,13169,260,1,1,4.84
4181,13203,260,1,1,10.69
4182,13204,260,1,1,7.46
4183,13219,260,1,1,11.9
4184,13215,260,1,1,10.08
4185,13181,260,1,1,3.63
4186,13212,260,1,1,9.07
4187,13193,260,1,1,3.02
4188,13163,260,1,1,3.63
4189,13220,260,1,1,9.27
4190,13191,260,1,1,3.83
4191,13216,260,1,1,11.09
4192,13161,260,1,1,3.43
4193,13185,260,1,1,3.63
4194,13199,260,1,1,3.23
4195,13197,260,1,1,2.42
4196,13173,260,1,1,2.82
4197,13175,260,1,1,5.24
4198,13187,260,1,1,2.82
4199,13167,260,1,1,3.02
4200,13179,260,1,1,2.82
4201,13187,261,1,1,7.14
4202,13211,261,1,1,9.69
4203,13163,261,1,1,7.05
4204,13212,261,1,1,11.1
4205,13193,261,1,1,6.7
4206,13203,261,1,1,10.31
4207,13185,261,1,1,7.22
4208,13181,261,1,1,7.22
4209,13219,261,1,1,10.57
4210,13191,261,1,1,9.16
4211,13179,261,1,1,7.58
4212,13167,261,1,1,6.08
4213,13204,261,1,1,9.25
4214,13173,261,1,1,7.31
4215,13175,261,1,1,5.9
4216,13216,261,1,1,10.31
4217,13169,261,1,1,6.87
4218,13161,261,1,1,6.34
4219,13215,261,1,1,9.96
4220,13220,261,1,1,11.01
4221,13208,261,1,1,8.9
4222,13199,261,1,1,7.75
4223,13207,261,1,1,8.9
4224,13197,261,1,1,7.67
4225,13213,262,1,1,8.84
4226,13210,262,1,1,10.23
4227,13209,262,1,1,9.77
4228,13170,262,1,1,2.33
4229,13182,262,1,1,4.65
4230,13217,262,1,1,8.84
4231,13221,262,1,1,13.02
4232,13188,262,1,1,6.51
4233,13180,262,1,1,6.05
4234,13162,262,1,1,1.86
4235,13205,262,1,1,9.3
4236,13206,262,1,1,9.3
4237,13222,262,1,1,10.23
4238,13198,262,1,1,2.33
4239,13200,262,1,1,5.58
4240,13168,262,1,1,4.65
4241,13214,262,1,1,9.77
4242,13218,262,1,1,10.7
4243,13176,262,1,1,1.86
4244,13164,262,1,1,2.33
4245,13186,262,1,1,4.19
4246,13174,262,1,1,1.4
4247,13194,262,1,1,3.26
4248,13192,262,1,1,2.79
4249,13216,263,1,1,10.44
4250,13220,263,1,1,9.03
4251,13204,263,1,1,8.32
4252,13212,263,1,1,10.44
4253,13203,263,1,1,9.59
4254,13211,263,1,1,11.71
4255,13219,263,1,1,10.86
4256,13207,263,1,1,10.44
4257,13215,263,1,1,10.3
4258,13208,263,1,1,8.89
4259,13192,264,1,1,7.67
4260,13176,264,1,1,6.89
4261,13182,264,1,1,6.45
4262,13194,264,1,1,7.06
4263,13188,264,1,1,6.89
4264,13164,264,1,1,7.76
4265,13200,264,1,1,6.63
4266,13170,264,1,1,7.24
4267,13198,264,1,1,6.97
4268,13168,264,1,1,6.97
4269,13174,264,1,1,7.32
4270,13186,264,1,1,7.67
4271,13162,264,1,1,8.54
4272,13180,264,1,1,5.93
4273,14703,265,1,1,10.03
4274,14699,265,1,1,10.07
4275,14678,265,1,1,7.98
4276,14695,265,1,1,10.69
4277,14711,265,1,1,9.77
4278,14654,265,1,1,7.06
4279,14698,265,1,1,9.92
4280,14690,265,1,1,7.8
4281,14702,265,1,1,9.37
4282,14710,265,1,1,9.92
4283,14684,265,1,1,7.36
4284,14706,265,1,1,10.76
4285,14694,265,1,1,9.81
4286,14660,265,1,1,6.7
4287,14672,265,1,1,6.66
4288,14666,265,1,1,5.97
4289,14707,265,1,1,9.66
4290,14698,266,1,1,9.31
4291,14711,266,1,1,10.49
4292,14707,266,1,1,10.67
4293,14710,266,1,1,9.99
4294,14672,266,1,1,4.07
4295,14660,266,1,1,3.07
4296,14702,266,1,1,9.81
4297,14706,266,1,1,10.13
4298,14678,266,1,1,3.03
4299,14695,266,1,1,10.08
4300,14703,266,1,1,9.86
4301,14694,266,1,1,9.72
4302,14699,266,1,1,9.95
4303,14684,266,1,1,3.21
4304,14666,266,1,1,3.89
4305,14654,266,1,1,3.53
4306,14690,266,1,1,4.57
4307,14709,267,1,1,9.85
4308,14682,267,1,1,4.1
4309,14693,267,1,1,9.99
4310,14652,267,1,1,3.3
4311,14697,267,1,1,10.46
4312,14705,267,1,1,9.33
4313,14688,267,1,1,3.25
4314,14708,267,1,1,8.95
4315,14676,267,1,1,3.35
